Feature_ID,mz,RT,RTmin,RTmax,parent_masstrack_id,peak_area,cSelectivity,goodness_fitting,snr,detection_counts,SERUM-1_copy_P1-E4_1_step1_1
F2052,807.8714,7.75,7.691,7.775,4965,48925,0.24,0.75,7,1,59322
F2053,756.5495,1.51,1.476,1.518,4377,11802,0.6,0.59,5,1,17802
F2054,756.5495,2.815,2.798,2.908,4377,89560,0.71,0.64,13,1,103560
F2055,756.5495,4.693,4.592,4.794,4377,3839049,1.0,1.0,255,1,3864049
F2056,786.5969,2.798,2.697,2.882,4677,92152,0.36,0.98,8,1,118094
F2057,786.5969,4.634,4.533,4.735,4677,103036026,1.0,0.99,3309,1,104752777
F2058,807.8821,7.682,7.64,7.75,4966,47693,0.57,0.92,6,1,58858
F2059,756.5586,1.577,1.484,1.67,4378,126367,1.0,0.9,10,1,150752
F2060,756.5741,2.815,2.798,2.891,4379,35845,0.55,0.9,5,1,52171
F2061,786.643,4.617,4.583,4.626,4680,1191990,0.29,0.74,333,1,1197990
F2062,832.6287,1.653,1.586,1.754,5272,294317,0.98,0.92,13,1,321673
F2063,832.6287,1.939,1.838,2.04,5272,820961,1.0,0.99,28,1,851608
F2064,832.6287,4.525,4.423,4.626,5272,214459,0.93,0.91,15,1,241446
F2065,832.6287,4.971,4.886,5.055,5272,75605,0.78,0.98,6,1,97322
F2066,808.0058,7.758,7.674,7.8,4968,45325,0.33,0.73,5,1,62593
F2067,808.0519,3.539,3.438,3.64,4969,2011845,1.0,0.97,134,1,2036845
F2068,832.653,1.628,1.56,1.729,5273,316715,1.0,0.95,27,1,338641
F2069,756.5919,1.586,1.484,1.636,4380,57551,0.83,0.88,5,1,76544
F2070,756.5919,2.739,2.663,2.84,4380,122741,1.0,0.56,10,1,146046
F2071,756.5919,4.651,4.558,4.828,4380,260184,1.0,0.7,20,1,350882
F2072,808.065,4.6,4.525,4.642,4970,54658,1.0,0.74,7,1,70410
F2073,786.6522,1.628,1.586,1.653,4681,36117,0.67,0.65,8,1,45117
F2074,786.6522,4.752,4.743,4.794,4681,224920,0.78,0.67,57,1,192885
F2075,786.6522,4.802,4.794,4.836,4681,40978,0.69,0.73,13,1,46978
F2076,786.6522,4.954,4.853,5.055,4681,1925676,0.81,0.97,125,1,1950676
F2077,808.1099,3.531,3.455,3.623,4971,57958,0.83,0.66,5,1,77867
F2078,832.6957,1.619,1.586,1.653,5276,34497,1.0,0.96,6,1,46500
F2079,832.6957,4.903,4.828,4.996,5276,66045,1.0,0.97,6,1,88163
F2080,757.0183,3.27,3.211,3.346,4383,38069,0.73,0.74,5,1,53975
F2081,787.0421,3.43,3.329,3.531,4683,470189,1.0,0.98,33,1,497891
F2082,832.7186,1.611,1.586,1.678,5277,34916,1.0,0.93,5,1,48367
F2083,757.5028,3.143,3.051,3.244,4385,102865,1.0,0.97,6,1,130112
F2084,808.5517,3.539,3.438,3.64,4979,1046504,1.0,0.99,66,1,1077158
F2085,787.4236,4.617,4.583,4.693,4686,75982,1.0,0.75,11,1,94019
F2086,832.7293,1.493,1.434,1.56,5278,57411,0.74,0.97,6,1,73537
F2087,832.7293,4.525,4.491,4.558,5278,20551,0.74,0.9,5,1,31968
F2088,808.5616,5.055,4.979,5.148,4980,156106,1.0,0.99,13,1,175924
F2089,787.4832,2.714,2.646,2.815,4687,88109,1.0,0.77,7,1,110448
F2090,787.4832,4.634,4.566,4.693,4687,116191,1.0,0.92,13,1,133077
F2091,757.5182,1.552,1.451,1.653,4386,155233,1.0,0.99,4,1,182023
F2092,787.518,4.651,4.617,4.676,4688,85146,1.0,0.91,16,1,82455
F2093,808.5792,2.706,2.605,2.806,4981,561884,0.66,0.98,47,1,586884
F2094,808.5792,4.55,4.449,4.651,4981,19306080,1.0,0.97,1299,1,19331080
F2095,833.2368,1.51,1.468,1.518,5280,504890,1.0,0.68,141,1,511890
F2096,833.2368,1.535,1.518,1.569,5280,748252,1.0,0.7,163,1,755252
F2097,833.2368,1.577,1.569,1.611,5280,310141,1.0,0.71,112,1,316141
F2098,833.4668,3.472,3.413,3.564,5281,107924,1.0,0.93,9,1,130471
F2099,757.5549,1.628,1.543,1.695,4389,49111,0.6,0.61,5,1,68111
F2100,757.5549,4.693,4.592,4.794,4389,1872236,1.0,0.99,127,1,1897236
F2101,808.6349,4.516,4.457,4.583,4983,580474,1.0,0.93,58,1,598590
F2102,808.6349,4.617,4.583,4.71,4983,448289,1.0,0.97,52,1,437276
F2103,808.6349,4.962,4.861,5.063,4983,569252,1.0,0.98,42,1,597196
F2104,757.6144,4.676,4.583,4.777,4390,108510,0.89,0.59,10,1,135415
F2105,757.6144,5.004,4.903,5.106,4390,1102990,1.0,1.0,70,1,1136962
F2106,787.5494,1.586,1.484,1.686,4689,985476,1.0,0.98,5,1,1079860
F2107,787.5494,4.583,4.482,4.642,4689,229819,0.74,0.68,2,1,298689
F2108,787.5494,4.954,4.853,4.996,4689,203447,0.61,0.86,2,1,270049
F2109,787.5494,5.089,4.996,5.19,4689,288639,0.71,0.93,2,1,377877
F2110,808.725,1.644,1.586,1.686,4984,63561,0.9,0.81,9,1,79188
F2111,808.725,4.558,4.482,4.659,4984,457250,1.0,0.92,33,1,486132
F2112,833.5626,1.535,1.434,1.636,5282,856079,0.99,0.99,4,1,1003675
F2113,833.5626,6.706,5.771,7.025,5282,941258,0.55,0.85,2,1,1812614
F2114,833.5626,9.089,7.691,9.543,5282,14034360,0.99,0.92,12,1,12082272
F2115,833.5626,9.577,9.543,9.973,5282,3297988,0.99,0.7,11,1,3603682
F2116,758.2166,1.543,1.442,1.644,4392,2558425,1.0,0.99,207,1,2583425
F2117,758.2166,5.392,5.366,5.484,4392,73398,0.87,0.61,8,1,88398
F2118,809.0538,3.548,3.446,3.64,4985,359038,1.0,0.97,26,1,384548
F2119,809.5547,1.973,1.872,2.074,4988,153864,1.0,0.99,11,1,179909
F2120,809.5547,3.564,3.463,3.666,4988,134173,1.0,0.99,9,1,160134
F2121,758.5413,4.626,4.583,4.668,4395,27745,0.92,0.88,7,1,38749
F2122,758.5413,4.752,4.726,4.786,4395,35283,0.92,0.94,7,1,47519
F2123,787.578,1.636,1.611,1.67,4691,17804,0.67,0.82,5,1,25806
F2124,787.578,1.965,1.922,2.015,4691,46673,0.83,0.97,7,1,61106
F2125,787.578,4.617,4.6,4.651,4691,20827,0.56,0.59,5,1,25024
F2126,809.5661,5.021,4.979,5.089,4989,35748,0.9,0.85,5,1,51047
F2127,758.5511,1.628,1.586,1.729,4396,52386,0.69,0.86,5,1,72748
F2128,787.5888,1.678,1.602,1.779,4692,149937,1.0,0.79,12,1,180029
F2129,787.5888,1.914,1.813,1.973,4692,83034,0.94,0.84,7,1,103244
F2130,809.5922,2.706,2.621,2.806,4990,288390,0.76,0.99,24,1,311390
F2131,809.5922,4.558,4.457,4.659,4990,9387360,1.0,0.97,615,1,9412360
F2132,809.5922,4.971,4.87,5.072,4990,2001956,0.86,0.99,143,1,2026956
F2133,758.5663,4.693,4.592,4.794,4397,168424170,1.0,1.0,3967,1,171669791
F2134,809.6635,1.661,1.619,1.695,4991,25283,1.0,0.9,5,1,38514
F2135,809.7008,4.954,4.912,4.996,4992,26600,1.0,0.79,6,1,33666
F2136,833.5817,1.661,1.644,1.695,5283,21912,0.15,0.67,2,1,28912
F2137,833.5817,3.009,2.983,3.034,5283,20794,0.17,0.77,2,1,27794
F2138,833.5817,4.516,4.415,4.617,5283,2095731,1.0,0.99,74,1,2120731
F2139,833.5817,6.074,6.04,6.099,5283,28478,0.17,0.65,3,1,36478
F2140,787.6005,2.798,2.731,2.815,4693,30523,0.27,0.51,3,1,41523
F2141,787.6005,4.634,4.533,4.735,4693,46388358,1.0,0.99,1982,1,46413358
F2142,810.0289,3.539,3.48,3.606,4993,81743,1.0,0.98,9,1,101152
F2143,758.618,5.004,4.903,5.089,4400,531757,0.53,0.89,15,1,554757
F2144,758.618,5.097,5.089,5.139,4400,35923,0.56,0.66,5,1,42923
F2145,810.5452,4.533,4.499,4.6,4996,62208,1.0,0.96,8,1,71100
F2146,759.2181,1.543,1.451,1.628,4403,1897721,1.0,0.99,155,1,1919721
F2147,833.6169,8.617,8.55,8.718,5284,70980,0.33,0.54,2,1,95679
F2148,833.6169,8.853,8.786,8.895,5284,43588,0.34,0.68,2,1,56319
F2149,833.6169,9.392,9.316,9.426,5284,47664,0.4,0.89,2,1,64691
F2150,833.6169,9.771,9.746,9.821,5284,33080,0.39,0.96,2,1,47051
F2151,787.6628,4.954,4.853,5.055,4695,5060756,0.89,0.96,119,1,5085756
F2152,810.5563,1.973,1.872,2.074,4997,186744,1.0,1.0,13,1,213362
F2153,810.5766,4.558,4.499,4.592,4998,109549,1.0,0.93,16,1,121555
F2154,787.7184,4.946,4.87,5.038,4698,284378,1.0,0.85,22,1,300901
F2155,787.7184,5.055,5.038,5.114,4698,33504,1.0,0.82,6,1,46238
F2156,833.631,1.594,1.501,1.628,5285,63701,0.88,0.64,4,1,81951
F2157,833.631,1.686,1.661,1.746,5285,32576,0.77,0.82,4,1,45391
F2158,833.631,1.948,1.846,2.049,5285,389607,1.0,1.0,17,1,417455
F2159,833.631,4.533,4.516,4.566,5285,24475,0.7,0.83,5,1,27781
F2160,788.0129,3.413,3.337,3.514,4699,108121,1.0,0.82,9,1,131334
F2161,759.5089,1.577,1.476,1.678,4404,405107,0.79,0.99,5,1,490707
F2162,759.5089,4.718,4.701,4.802,4404,121592,0.81,0.9,5,1,174899
F2163,833.6452,4.954,4.853,5.055,5286,1189429,1.0,0.99,89,1,1220513
F2164,810.5963,1.611,1.518,1.703,4999,126803,0.62,0.85,9,1,149803
F2165,810.5963,2.706,2.655,2.806,4999,115819,0.62,0.83,11,1,134819
F2166,810.5963,4.541,4.44,4.642,4999,46063634,1.0,0.99,3630,1,46088634
F2167,788.5074,2.722,2.621,2.823,4700,221891,0.95,0.96,13,1,248446
F2168,833.6582,1.636,1.552,1.729,5287,153325,1.0,0.97,15,1,177429
F2169,810.6138,2.714,2.646,2.756,5000,40437,0.73,0.94,5,1,56423
F2170,788.517,3.421,3.354,3.497,4701,97168,1.0,0.95,9,1,118059
F2171,759.5312,1.56,1.526,1.594,4405,20159,0.7,0.82,3,1,31637
F2172,759.5312,2.006,1.922,2.091,4405,171063,1.0,0.99,12,1,189702
F2173,759.5594,1.686,1.586,1.788,4407,336185,1.0,0.93,21,1,363636
F2174,833.7047,4.988,4.946,5.055,5289,52768,0.53,0.91,6,1,68985
F2175,810.6467,1.636,1.56,1.737,5001,372483,0.98,0.96,37,1,394483
F2176,810.6467,4.541,4.491,4.583,5001,1829702,1.0,0.55,189,1,1841702
F2177,810.6467,4.592,4.583,4.676,5001,573143,1.0,0.69,128,1,585143
F2178,810.6467,4.979,4.878,5.08,5001,1032480,1.0,0.99,72,1,1057480
F2179,788.5534,1.586,1.484,1.686,4704,569010,1.0,0.97,5,1,627820
F2180,788.5534,2.706,2.605,2.806,4704,612050,1.0,0.98,6,1,672676
F2181,788.5534,4.533,4.449,4.575,4704,181814,0.94,0.85,4,1,225149
F2182,788.5534,4.626,4.583,4.726,4704,271933,0.98,0.75,6,1,309892
F2183,788.5534,5.089,5.013,5.19,4704,158749,0.6,0.98,2,1,210396
F2184,834.2342,1.526,1.484,1.535,5292,580724,0.45,0.71,136,1,587724
F2185,810.7449,4.642,4.617,4.701,5002,65323,1.0,0.98,12,1,76676
F2186,759.571,1.594,1.493,1.653,4408,70948,0.39,0.92,6,1,95173
F2187,759.571,4.693,4.592,4.794,4408,86213777,1.0,1.0,3532,1,87614157
F2188,834.5008,2.882,2.832,2.983,5293,91725,1.0,0.97,8,1,109834
F2189,788.5694,1.493,1.459,1.535,4705,27593,0.71,0.85,4,1,40563
F2190,788.5694,1.569,1.535,1.602,4705,25246,0.77,0.77,4,1,31050
F2191,788.5694,1.686,1.644,1.729,4705,29439,1.0,0.84,5,1,37264
F2192,788.5694,4.583,4.55,4.617,4705,164865,1.0,0.99,31,1,173869
F2193,759.6104,4.676,4.642,4.701,4409,1368528,0.81,0.64,241,1,1376528
F2194,759.6104,4.743,4.701,4.777,4409,1683723,0.87,0.62,309,1,1693723
F2195,759.6104,4.786,4.777,4.87,4409,220020,0.81,0.66,57,1,232020
F2196,811.5255,4.516,4.474,4.558,5007,31001,1.0,0.94,8,1,42459
F2197,811.5255,5.072,4.988,5.148,5007,84666,1.0,0.93,8,1,104838
F2198,788.5914,1.695,1.628,1.754,4706,79254,0.68,0.75,8,1,102254
F2199,759.6326,5.013,4.912,5.114,4410,2310511,1.0,0.99,147,1,2335511
F2200,834.5662,1.535,1.434,1.636,5296,331367,0.97,0.99,3,1,404842
F2201,834.5662,3.43,3.329,3.531,5296,154955,0.9,0.97,2,1,229846
F2202,834.5662,9.08,7.783,9.931,5296,4783227,0.96,0.91,7,1,5536780
F2203,759.9727,3.388,3.295,3.48,4411,218340,1.0,0.95,21,1,241731
F2204,811.5525,1.973,1.872,2.057,5009,73064,0.86,0.99,6,1,96838
F2205,811.5525,4.55,4.516,4.617,5009,34885,0.87,0.73,6,1,43688
F2206,788.6067,1.889,1.788,1.99,4707,728752,0.78,0.98,46,1,753752
F2207,788.6067,4.634,4.533,4.735,4707,18676420,1.0,0.98,1269,1,18701420
F2208,811.6001,4.533,4.432,4.634,5011,21432215,1.0,0.99,1652,1,21457215
F2209,760.2161,1.552,1.451,1.653,4412,1608100,1.0,0.99,134,1,1633100
F2210,760.2161,4.668,4.617,4.684,4412,48177,1.0,0.82,12,1,57177
F2211,760.2161,4.693,4.684,4.76,4412,59648,1.0,0.77,13,1,69648
F2212,760.2161,5.4,5.35,5.476,4412,43923,0.94,0.61,5,1,59923
F2213,811.6629,4.929,4.828,5.03,5012,4878049,1.0,0.95,114,1,4903049
F2214,811.6802,1.628,1.543,1.729,5013,219962,1.0,1.0,19,1,242934
F2215,788.6674,4.617,4.558,4.642,4709,488710,0.9,0.73,77,1,499710
F2216,788.6674,4.954,4.853,5.055,4709,2544429,0.95,0.97,155,1,2569429
F2217,760.4567,4.684,4.626,4.769,4413,186570,1.0,0.98,14,1,206344
F2218,760.4567,5.316,5.215,5.417,4413,272282,0.92,0.85,14,1,297708
F2219,760.4742,3.388,3.286,3.489,4414,235991,1.0,0.99,15,1,262098
F2220,788.7235,4.962,4.903,5.004,4710,63585,1.0,0.85,9,1,75118
F2221,834.5942,4.516,4.415,4.617,5297,8995037,1.0,0.99,330,1,9020037
F2222,812.5035,2.689,2.588,2.79,5014,141946,1.0,0.94,10,1,167651
F2223,812.5035,3.539,3.463,3.64,5014,57049,0.89,0.98,5,1,79677
F2224,788.7567,4.684,4.642,4.735,4711,140134,0.64,0.78,18,1,169737
F2225,834.6312,1.914,1.813,1.948,5298,82972,0.53,0.93,8,1,100256
F2226,760.5093,2.79,2.748,2.857,4416,53972,1.0,0.91,7,1,75586
F2227,760.5093,4.684,4.609,4.777,4416,320814,1.0,0.94,29,1,344195
F2228,789.4404,3.337,3.244,3.438,4714,185908,1.0,0.99,14,1,212480
F2229,834.6489,4.516,4.423,4.617,5299,599121,1.0,0.99,45,1,624074
F2230,834.6489,4.954,4.853,5.055,5299,648831,1.0,0.99,49,1,677182
F2231,789.511,2.79,2.773,2.84,4715,30950,0.32,0.98,5,1,43527
F2232,834.672,1.636,1.535,1.737,5300,389635,1.0,0.99,32,1,416325
F2233,812.559,3.32,3.219,3.413,5019,125675,0.67,0.99,9,1,150870
F2234,812.559,4.533,4.491,4.55,5019,43172,0.69,0.93,9,1,58971
F2235,760.524,1.569,1.468,1.67,4417,227438,1.0,0.99,4,1,277460
F2236,760.524,2.722,2.621,2.773,4417,100251,0.57,0.83,2,1,140486
F2237,834.705,4.946,4.878,5.038,5302,42710,0.67,0.68,5,1,64141
F2238,812.6093,4.566,4.466,4.668,5021,14282484,1.0,0.99,934,1,14307484
F2239,760.555,4.71,4.626,4.76,4419,148777,1.0,0.94,16,1,167204
F2240,789.5647,1.535,1.434,1.636,4717,2034316,1.0,0.99,6,1,2340283
F2241,789.5647,6.427,5.712,6.916,4717,1470889,0.58,0.95,2,1,3209126
F2242,789.5647,8.297,7.548,9.998,4717,3792697,0.48,0.63,2,1,7317448
F2243,834.7472,1.484,1.434,1.678,5304,109875,1.0,0.83,6,1,141146
F2244,834.7472,4.507,4.44,4.592,5304,223897,1.0,0.98,19,1,241399
F2245,812.6669,4.482,4.457,4.499,5022,41744,0.54,0.88,11,1,47744
F2246,812.6669,4.929,4.828,5.03,5022,2575638,1.0,0.94,112,1,2600638
F2247,760.564,1.686,1.628,1.771,4420,147582,1.0,0.95,12,1,174683
F2248,789.6007,1.712,1.636,1.804,4718,96323,0.9,0.54,7,1,126325
F2249,835.0739,3.438,3.396,3.497,5305,28636,1.0,0.88,6,1,40286
F2250,812.6906,1.628,1.526,1.729,5023,471110,1.0,1.0,41,1,500167
F2251,835.2336,1.535,1.451,1.628,5306,880997,1.0,0.98,72,1,908327
F2252,812.724,4.878,4.861,4.912,5024,18735,0.36,0.85,5,1,27316
F2253,760.5785,1.611,1.518,1.678,4421,61764,0.44,0.88,4,1,81025
F2254,760.5785,1.931,1.83,2.032,4421,2238109,0.75,1.0,106,1,2309974
F2255,760.5785,4.684,4.583,4.786,4421,71742457,1.0,1.0,2545,1,72974275
F2256,812.7594,4.575,4.491,4.617,5026,202940,1.0,0.58,23,1,234742
F2257,813.0618,3.337,3.236,3.396,5027,75449,1.0,0.7,7,1,94751
F2258,813.5072,2.68,2.613,2.84,5028,97753,1.0,0.94,5,1,126128
F2259,835.5707,1.636,1.535,1.737,5309,357062,1.0,0.94,8,1,409568
F2260,835.5707,3.413,3.32,3.514,5309,76627,0.89,0.95,2,1,126681
F2261,835.5707,8.777,7.893,9.846,5309,1845873,0.91,0.89,6,1,2328253
F2262,760.6247,1.948,1.939,1.981,4423,37518,0.5,0.81,11,1,43518
F2263,760.6247,4.693,4.684,4.735,4423,946293,0.36,0.67,199,1,953293
F2264,760.6247,4.996,4.895,5.097,4423,1086770,0.59,0.99,69,1,1111770
F2265,789.6117,1.889,1.788,1.956,4719,341303,0.8,0.82,15,1,362303
F2266,789.6117,1.965,1.956,2.032,4719,44100,0.7,0.5,6,1,54100
F2267,789.6117,4.634,4.533,4.735,4719,6177776,1.0,0.97,333,1,6202776
F2268,835.5848,5.03,4.946,5.122,5310,85298,1.0,0.96,7,1,109464
F2269,789.6211,1.526,1.476,1.56,4720,46685,1.0,0.56,3,1,63350
F2270,760.9583,5.333,5.232,5.4,4426,158340,0.87,0.67,11,1,182918
F2271,760.9583,5.594,5.493,5.686,4426,77834,0.7,0.7,6,1,103068
F2272,813.5647,1.535,1.434,1.611,5032,116743,1.0,0.98,4,1,140734
F2273,813.5647,2.731,2.655,2.832,5032,58180,0.98,0.82,2,1,78994
F2274,813.5647,3.32,3.219,3.413,5032,95131,1.0,0.96,3,1,119894
F2275,789.658,4.626,4.583,4.668,4721,180891,1.0,0.97,31,1,205740
F2276,835.5987,1.586,1.56,1.619,5311,33482,0.53,0.68,7,1,41482
F2277,835.5987,4.516,4.415,4.617,5311,4478249,1.0,0.99,328,1,4503249
F2278,813.5756,1.577,1.535,1.678,5033,50596,0.57,0.79,4,1,67827
F2279,760.9861,3.371,3.303,3.472,4427,116516,1.0,0.89,9,1,137655
F2280,760.9861,4.684,4.626,4.76,4427,51524,0.82,0.91,5,1,69670
F2281,835.6102,2.023,1.922,2.124,5312,118081,0.93,0.94,7,1,143916
F2282,813.6171,4.575,4.474,4.676,5034,5834088,1.0,0.98,443,1,5859088
F2283,761.2144,1.543,1.451,1.644,4428,809393,1.0,0.99,63,1,835667
F2284,789.6743,4.583,4.55,4.626,4722,64123,0.89,0.84,14,1,72489
F2285,789.6743,4.684,4.626,4.786,4722,150116,0.9,0.85,16,1,170124
F2286,789.6743,4.962,4.861,5.063,4722,811795,1.0,0.98,46,1,843121
F2287,835.6248,1.653,1.552,1.686,5313,44109,1.0,0.53,5,1,59627
F2288,813.679,1.636,1.535,1.737,5035,251001,0.56,0.97,25,1,276001
F2289,813.679,4.92,4.819,5.021,5035,10446171,1.0,0.95,599,1,10471171
F2290,761.3951,4.676,4.617,4.777,4430,94613,1.0,0.64,9,1,118034
F2291,835.6366,1.611,1.543,1.636,5314,32118,0.89,0.89,5,1,45937
F2292,790.4754,2.781,2.739,2.866,4726,74490,1.0,0.96,8,1,89889
F2293,813.736,4.903,4.836,4.988,5036,410159,1.0,0.84,42,1,431315
F2294,761.4037,4.684,4.609,4.752,4431,90247,1.0,0.96,10,1,107571
F2295,835.6601,4.525,4.44,4.592,5315,274292,0.92,0.54,27,1,293292
F2296,835.6601,4.954,4.853,5.055,5315,2436456,1.0,0.99,190,1,2461456
F2297,813.8307,4.92,4.886,4.979,5037,123073,1.0,0.94,20,1,135077
F2298,790.4959,2.79,2.748,2.849,4727,25113,1.0,0.96,5,1,36964
F2299,790.4959,3.446,3.346,3.514,4727,62863,1.0,0.8,5,1,84403
F2300,835.6777,1.619,1.535,1.712,5316,195986,1.0,1.0,17,1,220157
F2301,835.7187,4.962,4.895,5.004,5317,74458,1.0,0.67,8,1,96144
F2302,761.4756,3.396,3.303,3.455,4432,52672,0.62,0.98,5,1,72502
F2303,761.4756,4.676,4.609,4.777,4432,130592,1.0,0.92,12,1,152744
F2304,761.4756,5.299,5.198,5.4,4432,95394,0.72,0.79,6,1,120535
F2305,814.5296,2.663,2.605,2.731,5040,71568,1.0,0.91,8,1,89103
F2306,814.5296,2.764,2.731,2.857,5040,45361,1.0,0.83,6,1,57274
F2307,790.5276,2.689,2.663,2.714,4729,30865,0.94,0.64,7,1,37866
F2308,790.5276,2.764,2.739,2.832,4729,107849,1.0,0.94,18,1,129910
F2309,835.7497,4.516,4.491,4.55,5318,45243,1.0,0.95,8,1,61183
F2310,761.5085,4.676,4.609,4.769,4433,177389,1.0,0.96,16,1,198153
F2311,836.2313,1.543,1.468,1.619,5319,389431,1.0,0.96,41,1,412952
F2312,761.5201,1.586,1.552,1.644,4434,44897,0.91,0.94,4,1,57343
F2313,761.5201,2.706,2.638,2.781,4434,51718,0.76,0.93,3,1,72041
F2314,814.5682,2.697,2.596,2.798,5042,370539,1.0,0.99,13,1,397272
F2315,814.5682,4.491,4.432,4.516,5042,33789,0.89,0.86,5,1,46254
F2316,761.5365,4.676,4.634,4.726,4435,103499,1.0,1.0,16,1,111817
F2317,790.5683,1.535,1.434,1.611,4730,1102045,1.0,0.99,6,1,1255566
F2318,790.5683,2.706,2.605,2.806,4730,1238882,1.0,1.0,8,1,1408370
F2319,790.5683,4.541,4.44,4.583,4730,448879,1.0,0.96,6,1,589226
F2320,790.5683,8.331,7.581,9.872,4730,2266928,0.44,0.56,2,1,4056884
F2321,814.587,1.518,1.484,1.552,5043,28510,0.71,0.93,6,1,37514
F2322,761.5624,1.695,1.594,1.788,4437,124426,1.0,0.91,9,1,148305
F2323,836.5883,1.586,1.484,1.686,5321,461014,0.74,0.99,4,1,526901
F2324,814.5963,1.569,1.468,1.67,5044,256525,1.0,0.79,18,1,279346
F2325,761.6376,4.684,4.583,4.786,4440,1050823,1.0,0.95,90,1,1089221
F2326,761.6376,5.013,4.912,5.114,4440,340257,1.0,0.99,21,1,364883
F2327,790.5837,1.695,1.602,1.796,4731,1479621,1.0,0.96,94,1,1509076
F2328,790.5837,1.956,1.914,2.015,4731,192664,0.89,0.93,26,1,205671
F2329,790.5837,4.592,4.566,4.617,4731,46370,0.87,0.65,9,1,53370
F2330,836.5998,1.678,1.644,1.712,5322,19913,0.8,0.91,5,1,28916
F2331,836.5998,4.726,4.701,4.769,5322,41876,1.0,0.99,7,1,53967
F2332,814.682,4.6,4.541,4.626,5046,99608,0.65,0.68,11,1,110608
F2333,814.682,4.92,4.819,5.021,5046,5165242,1.0,0.92,395,1,5190242
F2334,761.7312,4.642,4.626,4.676,4443,74329,1.0,0.86,16,1,81333
F2335,761.7312,4.718,4.676,4.769,4443,291892,1.0,0.98,47,1,303896
F2336,790.5988,1.897,1.838,1.931,4732,56883,1.0,0.68,9,1,66901
F2337,814.6942,1.628,1.526,1.703,5047,97879,1.0,0.98,9,1,121489
F2338,762.2112,1.543,1.468,1.619,4444,272846,1.0,0.95,34,1,296572
F2339,836.61,4.525,4.423,4.626,5323,4332879,1.0,0.99,282,1,4357879
F2340,814.7384,4.92,4.844,5.021,5048,253713,1.0,0.73,25,1,276564
F2341,836.621,1.501,1.459,1.543,5324,19642,0.74,0.92,5,1,30228
F2342,836.621,1.602,1.552,1.695,5324,87701,1.0,0.65,8,1,104764
F2343,790.6154,1.501,1.451,1.51,4733,21838,0.34,0.59,3,1,31334
F2344,790.6154,4.617,4.516,4.626,4733,1638265,0.4,0.97,106,1,721505
F2345,790.6154,4.651,4.718,4.752,4733,1161142,0.4,0.98,107,1,187658
F2346,762.4817,2.714,2.655,2.739,4447,30967,1.0,0.77,5,1,42562
F2347,762.4817,3.396,3.312,3.455,4447,50598,1.0,0.73,6,1,70995
F2348,762.4817,4.693,4.626,4.752,4447,56681,1.0,1.0,6,1,73431
F2349,762.5034,2.748,2.672,2.849,4448,113110,1.0,0.92,10,1,137092
F2350,762.5034,4.71,4.626,4.735,4448,49633,1.0,0.77,5,1,63990
F2351,815.5453,3.75,3.649,3.851,5054,5352134,1.0,0.99,300,1,5377134
F2352,836.6649,1.602,1.543,1.611,5325,26777,0.84,0.56,6,1,35777
F2353,836.6649,1.644,1.611,1.72,5325,54732,0.88,0.67,8,1,68732
F2354,836.6649,4.525,4.457,4.6,5325,293850,0.97,0.73,26,1,311850
F2355,836.6649,4.609,4.6,4.659,5325,29584,0.89,0.57,8,1,37584
F2356,836.6649,4.954,4.853,5.055,5325,1254075,1.0,0.98,104,1,1279075
F2357,790.6746,1.493,1.451,1.535,4736,19498,0.87,0.9,5,1,28430
F2358,790.6746,4.676,4.583,4.76,4736,89056,0.92,0.86,6,1,112193
F2359,790.6746,4.962,4.861,5.063,4736,179076,1.0,0.98,10,1,205681
F2360,762.5313,2.714,2.613,2.815,4449,171955,1.0,0.97,11,1,197994
F2361,762.5313,4.684,4.642,4.743,4449,48908,0.97,0.93,7,1,60306
F2362,836.7251,4.979,4.912,5.038,5327,45980,1.0,0.87,6,1,62833
F2363,790.9814,1.594,1.535,1.636,4742,42525,0.83,0.94,5,1,57653
F2364,762.5481,1.678,1.51,1.796,4450,97974,0.59,0.85,5,1,133376
F2365,836.7611,1.501,1.442,1.577,5329,42223,0.95,0.91,5,1,58748
F2366,836.7611,4.516,4.482,4.558,5329,49412,1.0,0.75,7,1,66501
F2367,762.5799,1.931,1.83,2.006,4451,255066,1.0,0.96,21,1,278854
F2368,815.5767,1.56,1.459,1.653,5055,651158,0.86,0.96,2,1,719836
F2369,791.0483,3.202,3.11,3.253,4744,76155,1.0,0.72,8,1,96841
F2370,762.5887,4.693,4.592,4.794,4452,7330046,1.0,0.99,528,1,7355046
F2371,791.3779,1.51,1.451,1.602,4745,105669,0.78,0.68,9,1,126300
F2372,762.6412,4.701,4.6,4.802,4453,347758,1.0,0.85,28,1,373517
F2373,837.5582,3.893,3.792,3.994,5330,4150353,1.0,0.99,191,1,4175353
F2374,837.5582,4.701,4.609,4.769,5330,90059,0.67,0.84,2,1,110059
F2375,815.5878,3.783,3.758,3.809,5056,42310,1.0,0.65,9,1,49310
F2376,815.5878,4.735,4.701,4.769,5056,19783,0.62,0.84,5,1,28787
F2377,791.5522,3.177,3.11,3.236,4751,52950,1.0,0.8,6,1,70557
F2378,763.0087,3.506,3.413,3.573,4454,130508,1.0,0.64,13,1,150200
F2379,815.5982,3.75,3.741,3.8,5057,72047,0.71,0.8,13,1,66092
F2380,763.2085,1.543,1.501,1.594,4456,90563,1.0,0.98,13,1,102892
