Feature_ID,source_file,status,json_path,old_RT,new_RT,old_rt_in_box,box_apex_RT,old_RTmin,box_RTmin,new_RTmin,old_RTmax,box_RTmax,new_RTmax,left_expand_scans,right_expand_scans,rollback_to_valley,rollback_valley_RT,bound_mode,low_threshold,oversized_shrink,json_box_synced
6545A_20230727_-_57_18__F101,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F101.json,8.087816666667,8.087816666667,True,8.087816666667,7.907067,7.907066666667,7.907066666667,8.6542,8.73855,8.7747,0.0,3.0,False,8.73855,box_extend,2788.4821666666667,False,True
6545A_20230727_-_57_18__F102,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F102.json,8.810849999999999,8.810849999999999,True,8.7988,8.666249,8.666249479167,8.666249479167,8.967517,8.967516666667,8.967516666667,1.0,28.0,False,9.088016666667,core_shrink,3558.3202187499996,True,True
6545A_20230727_-_57_18__F103,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F103.json,8.003466666667,8.003466666667,True,8.003466666667,7.6058,7.73835,7.6058,8.52165,8.389083333333,8.726500520833001,11.0,28.0,False,8.557800520833,box_extend,2318.8953854166666,False,True
6545A_20230727_-_57_18__F104,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F104.json,7.870916666667,7.870916666667,True,7.870916666667,7.7022,7.7022,7.7022,8.328833,8.557800520833,8.593950520833,0.0,3.0,False,8.557800520833,box_extend,3012.9591666666665,False,True
6545A_20230727_-_57_18__F105,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F105.json,5.991008333333499,5.991008333333499,True,5.90665,5.533083,5.533083333333,5.533083333333,6.280233,6.280233333333,6.280233333333,0.0,0.0,True,6.280233333333,box_extend,3343.9846666666667,False,True
6545A_20230727_-_57_18__F106,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F106.json,7.135816666667,7.135816666667,True,7.135816666667,6.979167,6.979166666667,6.979166666667,7.437083,7.509383333333,7.509383333333,0.0,0.0,True,7.509383333333,box_extend,3153.012541666667,False,True
6545A_20230727_-_57_18__F107,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F107.json,6.8466,6.8466,True,6.8466,6.66585,6.66585,6.66585,7.039417,7.039416666667,7.039416666667,3.0,28.0,False,7.340683333333,core_shrink,3093.37559375,True,True
6545A_20230727_-_57_18__F108,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F108.json,8.810849999999999,8.810849999999999,True,8.81085,8.593951,8.593950520833,8.593950520833,9.075967,9.075966666667,9.075966666667,0.0,0.0,True,9.075966666667,box_extend,3255.9136562500003,False,True
6545A_20230727_-_57_18__F109,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F109.json,9.401333333333,9.401333333333,True,9.401333333332998,9.232633,9.232633333333,9.232633333333,9.5098,9.54595,9.883366666667,0.0,28.0,False,9.883366666667,box_extend,2803.3548645833334,False,True
6545A_20230727_-_57_18__F110,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F110.json,8.73855,8.73855,True,8.73855,8.593951,8.593950520833,8.593950520833,8.931367,8.967516666667,9.196483333333,0.0,19.0,True,9.196483333333,box_extend,3079.8130416666672,False,True
6545A_20230727_-_57_18__F111,6545A_20230727_-_57_18.mzML,skip_empty_negative,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F111.json,13.691366666667,,,,13.42625,,,13.848016666667,,,,,,,,,,
6545A_20230727_-_57_18__F112,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F112.json,8.847016666667,8.847016666667,True,8.847016666667,8.690351,8.690350520833,8.690350520833,9.027767,9.027766666667,9.027766666667,8.0,28.0,False,9.112116666667,core_shrink,3340.269770833333,True,True
6545A_20230727_-_57_18__F113,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F113.json,8.847016666667,8.847016666667,True,8.847016666667,8.569849,8.642149999999999,8.569849479167,9.232633,9.063916666667,9.232633333333,6.0,14.0,True,9.232633333333,box_extend,2571.6074166666667,False,True
6545A_20230727_-_57_18__F114,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F114.json,6.183816666667,6.183816666667,True,6.183816666667,5.9187,5.9187,5.9187,6.292283,6.6297,6.76225,0.0,11.0,True,6.76225,box_extend,3602.308479166667,False,True
6545A_20230727_-_57_18__F115,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F115.json,0.70075,0.70075,True,0.70075,0.604317,0.604316666667,0.604316666667,0.965867,0.965866666667,0.965866666667,0.0,0.0,True,0.965866666667,box_extend,3108.2386041666673,False,True
6545A_20230727_-_57_18__F116,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F116.json,0.72485,0.72485,True,0.7128,0.604317,0.604316666667,0.604316666667,0.977917,0.977916666667,0.977916666667,0.0,0.0,True,0.977916666667,box_extend,2734.5355104166665,False,True
6545A_20230727_-_57_18__F117,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F117.json,7.64195,7.64195,True,7.64195,7.400933,7.400933333333,7.400933333333,8.027567,8.027566666667,8.027566666667,0.0,0.0,True,8.027566666667,box_extend,2749.8017812499997,False,True
6545A_20230727_-_57_18__F118,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F118.json,4.496733333333,4.496733333333,True,4.496733333333,4.472633,4.472633333333001,4.472633333333001,4.520833,4.520833333333,4.520833333333,10.0,28.0,False,4.85825,core_shrink,310098.21761328133,True,True
6545A_20230727_-_57_18__F119,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F119.json,7.78655,7.78655,True,7.78655,7.412983,7.412983333333,7.412983333333,8.039617,8.039616666667,8.039616666667,0.0,0.0,True,8.039616666667,box_extend,2823.8590625,False,True
6545A_20230727_-_57_18__F120,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F120.json,2.454158333333,2.454158333333,True,2.532483333333,2.098667,2.02635,2.02635,3.00245,3.183216666667,3.183216666667,0.0,0.0,True,3.183216666667,box_extend,2600.6225208333335,False,True
6545A_20230727_-_57_18__F121,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F121.json,8.871116666667,8.871116666667,True,8.859066666667,8.593951,8.593950520833,8.593950520833,8.943417,8.943416666667,8.943416666667,0.0,0.0,True,8.943416666667,box_extend,3086.8400208333333,False,True
6545A_20230727_-_57_18__F122,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F122.json,0.70075,0.70075,True,0.70075,0.604317,0.604316666667,0.604316666667,0.977917,0.977916666667,0.977916666667,0.0,0.0,True,0.977916666667,box_extend,2961.3723020833336,False,True
6545A_20230727_-_57_18__F123,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F123.json,7.388883333333,7.388883333333,True,7.388883333333,7.232233,7.232233333333,7.232233333333,7.59375,7.59375,7.59375,3.0,28.0,False,7.8227,core_shrink,2284.2149166666663,True,True
6545A_20230727_-_57_18__F124,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F124.json,7.497333333333001,7.497333333333001,True,7.509383333333,7.485283,7.485283333333,7.485283333333,7.533483,7.533483333333,7.533483333333,7.0,28.0,False,7.870916666667,core_shrink,194617.65334658854,True,True
6545A_20230727_-_57_18__F125,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F125.json,7.388883333333,7.388883333333,True,7.388883333333,7.159917,7.159916666667,7.159916666667,7.78655,7.8227,7.895016666667,0.0,6.0,True,7.895016666667,box_extend,1741.9575520833337,False,True
6545A_20230727_-_57_18__F126,6545A_20230727_-_57_18.mzML,skip_empty_negative,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F126.json,13.245483333333,,,,13.100883333333,,,13.4142,,,,,,,,,,
6545A_20230727_-_57_18__F127,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F127.json,9.461583333333,9.461583333333,True,9.461583333333,9.160333,9.160333333333,9.160333333333,9.7267,9.762849999999998,9.799,0.0,3.0,False,9.762849999999998,box_extend,2082.16740625,False,True
6545A_20230727_-_57_18__F128,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F128.json,8.268583333333,8.268583333333,True,8.256533333333,8.099867,8.099866666667,8.099866666667,8.533699,8.533699479167,8.533699479167,0.0,0.0,True,8.533699479167,box_extend,2881.2310104166672,False,True
6545A_20230727_-_57_18__F129,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F129.json,9.5339,9.5339,True,9.5339,9.316983,9.316983333333,9.316983333333,9.931567,9.931566666667,9.931566666667,0.0,0.0,True,9.931566666667,box_extend,2794.3624583333335,False,True
6545A_20230727_-_57_18__F130,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F130.json,9.100066666667,9.100066666667,True,9.100066666667,8.943417,8.943416666667,8.943416666667,9.341083,9.341083333333,9.341083333333,0.0,0.0,True,9.341083333333,box_extend,2803.8633333333337,False,True
6545A_20230727_-_57_18__F131,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F131.json,11.100483333333,11.100483333333,True,11.100483333333,10.979967,10.979966666667,10.979966666667,11.293283,11.293283333333,11.293283333333,10.0,21.0,True,11.54635,core_shrink,2923.926354166667,True,True
6545A_20230727_-_57_18__F132,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F132.json,3.3459,3.3459,True,3.424233333333,3.110917,3.110916666667,3.110916666667,3.7496,3.78575,3.8459999999999996,0.0,5.0,True,3.8459999999999996,box_extend,2635.899635416666,False,True
6545A_20230727_-_57_18__F133,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F133.json,7.292483333333,7.292483333333,True,7.292483333333,7.087617,7.087616666667,7.087616666667,7.56965,7.56965,7.56965,0.0,0.0,True,7.56965,box_extend,2607.0380625,False,True
6545A_20230727_-_57_18__F134,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F134.json,9.473633333333,9.473633333333,True,9.473633333333,9.256733,9.256733333333,9.256733333333,9.6544,9.6544,9.6544,0.0,0.0,True,9.6544,box_extend,2928.3552187500004,False,True
6545A_20230727_-_57_18__F135,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F135.json,6.268183333333,6.268183333333,True,6.268183333333,5.991017,5.991016666667,5.991016666667,6.473033,6.473033333333,6.473033333333,0.0,0.0,True,6.473033333333,box_extend,2870.1414270833334,False,True
6545A_20230727_-_57_18__F136,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F136.json,6.918916666667,6.918916666667,True,6.918916666667,6.7743,6.7743,6.7743,7.087617,7.087616666667,7.087616666667,7.0,28.0,False,7.087616666667,core_shrink,2674.174421875,True,True
6545A_20230727_-_57_18__F137,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F137.json,7.798599999999999,7.798599999999999,True,7.798600000000001,7.6299,7.6299,7.6299,8.015517,8.015516666667,8.015516666667,14.0,13.0,True,8.172166666667,core_shrink,2298.784947916667,True,True
6545A_20230727_-_57_18__F138,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F138.json,11.606599999999998,11.606599999999998,True,11.606599999999998,11.317383,11.329433333333002,11.317383333333,12.233233,12.004266666667,12.341683333333,1.0,28.0,False,12.052466666667,box_extend,1541.0277916666664,False,True
6545A_20230727_-_57_18__F139,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F139.json,10.232833333333,10.232833333333,True,10.232833333333,9.895417,9.895416666667,9.895416666667,10.413583,10.449733333333,10.57025,0.0,10.0,True,10.57025,box_extend,2585.6429895833335,False,True
6545A_20230727_-_57_18__F140,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F140.json,8.690350520833,8.690350520833,True,8.690350520833,8.533699,8.449333333333,8.449333333333,8.859067,8.871116666667,8.871116666667,0.0,0.0,True,8.871116666667,box_extend,2408.2440312500003,False,True
6545A_20230727_-_57_18__F141,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F141.json,11.305333333333,11.305333333333,True,11.305333333333,11.076367,11.100483333333,11.076366666667,11.6066,11.47405,11.606599999999998,2.0,11.0,True,11.606599999999998,box_extend,2780.555791666667,False,True
6545A_20230727_-_57_18__F142,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F142.json,10.931766666667,10.931766666667,True,10.931766666667,10.6546,10.6546,10.6546,11.196883,11.233033333333,11.269183333333,0.0,3.0,False,11.233033333333,box_extend,2743.9294479166665,False,True
6545A_20230727_-_57_18__F143,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F143.json,6.979166666667,6.979166666667,True,6.979166666667,6.78635,6.78635,6.78635,7.352733,7.352733333333,7.352733333333,0.0,0.0,True,7.352733333333,box_extend,1899.3166249999997,False,True
6545A_20230727_-_57_18__F144,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F144.json,7.280433333333,7.280433333333,True,7.280433333333,6.991217,6.991216666667,6.991216666667,7.56965,7.56965,7.56965,0.0,0.0,True,7.56965,box_extend,2365.7941041666663,False,True
6545A_20230727_-_57_18__F145,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F145.json,2.6469666666665,2.6469666666665,True,2.7494,2.640933,2.640933333333,2.640933333333,3.183217,3.183216666667,3.183216666667,0.0,0.0,True,3.183216666667,box_extend,2315.46003125,False,True
6545A_20230727_-_57_18__F146,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F146.json,7.5576,7.5576,True,7.5576,7.316583,7.316583333333,7.316583333333,7.7022,7.73835,8.075766666667,0.0,28.0,False,8.075766666667,box_extend,2269.6614270833334,False,True
6545A_20230727_-_57_18__F147,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F147.json,3.5507666666665,3.5507666666665,True,3.6773,3.243467,3.171166666667,3.171166666667,3.80985,3.8459999999999996,4.183416666667,0.0,28.0,False,4.183416666667,box_extend,2426.2546302083333,False,True
6545A_20230727_-_57_18__F148,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F148.json,9.7508,9.7508,True,9.7508,9.61825,9.61825,9.61825,10.220783,10.052066666667,10.389483333333,0.0,28.0,False,10.052066666667,box_extend,2176.3647291666666,False,True
6545A_20230727_-_57_18__F149,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F149.json,5.5511666666665,5.5511666666665,True,5.6054,5.243867,5.388483333333,5.243866666667,5.85845,5.73795,5.85845,12.0,10.0,True,5.85845,box_extend,2706.286625,False,True
6545A_20230727_-_57_18__F150,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F150.json,6.894816666666999,6.894816666666999,True,6.894816666667,6.76225,6.76225,6.76225,7.039417,7.075566666667,7.147866666667,0.0,6.0,True,7.147866666667,box_extend,2844.4609375,False,True
6545A_20230727_-_57_18__F151,6545A_20230727_-_57_18.mzML,skip_empty_negative,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F151.json,12.028366666667,,,,10.449733333333,,,13.691366666667,,,,,,,,,,
6545A_20230727_-_57_18__F152,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F152.json,11.6548,11.6548,True,11.6548,11.293283,11.293283333333,11.293283333333,12.076583,12.076583333333,12.076583333333,0.0,0.0,True,12.076583333333,box_extend,1267.063875,False,True
6545A_20230727_-_57_18__F153,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F153.json,9.377233333333,9.558,False,9.558,9.449533,9.449533333333,9.449533333333,9.7749,9.7749,9.7749,0.0,0.0,True,9.7749,box_extend,2446.78809375,False,True
6545A_20230727_-_57_18__F154,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F154.json,9.5339,9.5339,True,9.5339,9.304933,9.401333333332998,9.304933333333,9.907467,9.7508,9.907466666667,8.0,13.0,True,9.907466666667,box_extend,2361.6298541666674,False,True
6545A_20230727_-_57_18__F155,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F155.json,7.895016666667,7.895016666667,True,7.895016666667,7.654,7.654,7.654,8.148067,8.148066666667,8.148066666667,0.0,0.0,True,8.148066666667,box_extend,2241.750447916667,False,True
6545A_20230727_-_57_18__F156,6545A_20230727_-_57_18.mzML,skip_empty_negative,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F156.json,9.437483333333,,,,9.256733333333,,,9.59415,,,,,,,,,,
6545A_20230727_-_57_18__F157,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F157.json,0.70075,0.70075,True,0.70075,0.604317,0.604316666667,0.592266666667,0.965867,1.002016666667,0.89355,0.0,28.0,False,1.194816666667,core_shrink,2413.646260416667,True,True
6545A_20230727_-_57_18__F158,6545A_20230727_-_57_18.mzML,skip_empty_negative,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F158.json,9.6544,,,,9.59415,,,9.73875,,,,,,,,,,
6545A_20230727_-_57_18__F159,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F159.json,11.980166666667,11.980166666667,True,11.980166666667,10.859467,10.979966666667,10.859466666667,13.016517,12.980366666667,13.016516666667,10.0,3.0,True,13.016516666667,box_extend,6770.355086405434,False,True
6545A_20230727_-_57_18__F160,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F160.json,8.931366666667,8.931366666667,True,8.931366666667,8.6542,8.6542,8.6542,9.196483,9.196483333333,9.196483333333,0.0,0.0,True,9.196483333333,box_extend,4378.920853875834,False,True
6545A_20230727_-_57_18__F161,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F161.json,10.293083333333,10.293083333333,True,10.293083333333,9.907467,9.907466666667,9.907466666667,10.799217,10.907666666667,10.943816666667,0.0,3.0,False,10.907666666667,box_extend,1847.7572708333335,False,True
6545A_20230727_-_57_18__F162,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F162.json,5.557183333333,5.557183333333,True,5.557183333333,5.352333,5.352333333332999,5.352333333332999,5.8223,5.85845,5.8946,0.0,3.0,False,5.85845,box_extend,2799.822729166667,False,True
6545A_20230727_-_57_18__F163,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F163.json,6.7261,6.7261,True,6.7261,6.509183,6.509183333333,6.509183333333,6.88275,6.88275,6.88275,0.0,0.0,True,6.88275,box_extend,1731.3997187500001,False,True
6545A_20230727_-_57_18__F164,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F164.json,10.389483333333,10.389483333333,True,10.389483333333,10.148483,10.148483333333,10.148483333333,10.64255,10.64255,10.64255,0.0,0.0,True,10.64255,box_extend,2234.34665625,False,True
6545A_20230727_-_57_18__F165,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F165.json,8.425233333333,8.425233333333,True,8.425233333333,8.268583,8.268583333333,8.268583333333,8.666249,8.76265,8.76265,0.0,0.0,True,8.76265,box_extend,2040.1344895833336,False,True
6545A_20230727_-_57_18__F166,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F166.json,6.88275,6.88275,True,6.88275,6.85865,6.85865,6.85865,6.906867,6.906866666667,6.906866666667,11.0,28.0,False,7.123766666667,core_shrink,310098.21761328133,True,True
6545A_20230727_-_57_18__F167,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F167.json,9.78695,9.78695,True,9.78695,9.6544,9.6544,9.6544,10.148483,10.148483333333,10.148483333333,0.0,0.0,True,10.148483333333,box_extend,2092.644166666667,False,True
6545A_20230727_-_57_18__F168,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F168.json,3.93035,3.93035,True,3.93035,3.7496,3.7496,3.7496,4.099067,4.099066666667,4.099066666667,2.0,22.0,True,4.36418359375,core_shrink,2220.33859375,True,True
6545A_20230727_-_57_18__F169,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F169.json,10.413583333333,10.413583333333,True,10.413583333333,10.268983,10.268983333333,10.268983333333,10.992017,10.6787,10.6787,0.0,28.0,False,10.69075,core_shrink,2002.0754895833334,True,True
6545A_20230727_-_57_18__F170,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F170.json,7.388883333333,7.388883333333,True,7.388883333333,7.159917,7.159916666667,7.159916666667,7.66605,7.66605,7.66605,0.0,0.0,True,7.66605,box_extend,1497.4581145833333,False,True
6545A_20230727_-_57_18__F171,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F171.json,8.690350520833,8.690350520833,True,8.690350520833,8.437283,8.509583333333,8.437283333333,9.304933,9.100066666667,9.437483333333,6.0,28.0,False,9.316983333333,box_extend,1586.0666302083334,False,True
6545A_20230727_-_57_18__F172,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F172.json,7.6299,7.6299,True,7.6299,7.364783,7.364783333333,7.364783333333,7.7745,7.81065,7.8468,0.0,3.0,False,7.81065,box_extend,1951.73578125,False,True
6545A_20230727_-_57_18__F173,6545A_20230727_-_57_18.mzML,updated,D:\LipidBench\PeakTruthLab\datasets\eic_images_flat\6545A_20230727_-_57_18\6545A_20230727_-_57_18__F173.json,9.52185,9.52185,True,9.52185,9.389283,9.389283333333,9.389283333333,9.6544,9.6544,9.6544,12.0,28.0,False,9.799,core_shrink,28734.495251169432,True,True
