archive_path,category,bytes,sha256,original_source_path
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260725/C_naive_concat/test_seed_predictions.csv,stability raw evaluation,154083,0dccff5bd85fcea7fe04dbdaa7090b16901335796996baa0b1c58f9a25761746,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260725\C_naive_concat\test_seed_predictions.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260725/C_naive_concat/val_detection_threshold_sweep.csv,stability raw evaluation,5317,afbd72aac829e9ef707c2705bc1744f7557505511c4c6bbaf6eee53df9eeb443,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260725\C_naive_concat\val_detection_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260725/C_naive_concat/val_seed_threshold_sweep.csv,stability raw evaluation,214093,5a40e826ab22f81504ba11c352b1cb375f971fd34301e3b17743770e3213cf39,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260725\C_naive_concat\val_seed_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260725/D_gated_fusion/selection_before_test.json,stability raw evaluation,3766,1bd27f1d6f752a56dcf5eb41446b5b406de239b3f92563c250bddb4a87c9c562,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260725\D_gated_fusion\selection_before_test.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260725/D_gated_fusion/test_detection_image_metrics.csv,stability raw evaluation,182987,a9abdeb55bbd77bc2642636c25448b5415b0a72e9d5935c0e6a34c170c5dd749,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260725\D_gated_fusion\test_detection_image_metrics.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260725/D_gated_fusion/test_metrics.json,stability raw evaluation,8498,5d5f305541346956cb8d6ca31cbad28bc8c234f344aec8437ac8beb951c121c3,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260725\D_gated_fusion\test_metrics.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260725/D_gated_fusion/test_seed_predictions.csv,stability raw evaluation,158219,11f4edab9b23f5003b4476fc9853d30a88d7d6dfe545e3ea5d9c21b44c9a6b00,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260725\D_gated_fusion\test_seed_predictions.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260725/D_gated_fusion/val_detection_threshold_sweep.csv,stability raw evaluation,5318,78268611be24d69e7ba955385f00eaf3678ac32955b88770e39052955eb70538,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260725\D_gated_fusion\val_detection_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260725/D_gated_fusion/val_seed_threshold_sweep.csv,stability raw evaluation,213211,a142c1fdea587ec2db7895af6958550c4a62b3a4c7a85be79d27e3521417d139,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260725\D_gated_fusion\val_seed_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/A_image_only/selection_before_test.json,stability raw evaluation,3802,4ded6596f7623708f1193f79db27c18dabfeeb98a14b5d51d125708c0925f19e,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\A_image_only\selection_before_test.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/A_image_only/test_detection_image_metrics.csv,stability raw evaluation,182913,3e2da25abd033966414362ed4888744ef00b182e788022473d77a7225c90729e,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\A_image_only\test_detection_image_metrics.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/A_image_only/test_metrics.json,stability raw evaluation,8573,7bf27f01b80e911e4ab032860cdf11c247db90952d2443e98d664dfff33428b3,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\A_image_only\test_metrics.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/A_image_only/test_seed_predictions.csv,stability raw evaluation,144200,27ce16460ffda42f1e43c6cbdbe56aade5dad171a9c8b586df87f44f3975107c,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\A_image_only\test_seed_predictions.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/A_image_only/val_detection_threshold_sweep.csv,stability raw evaluation,5323,bd98529ad48cf7585f21f1d719acae82409a326e16ba910e0e8fbe68ff510dd2,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\A_image_only\val_detection_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/A_image_only/val_seed_threshold_sweep.csv,stability raw evaluation,211528,57505b5fead8146a21fe43106f53929420f1e7c4982af6d9e32269a18cea8e16,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\A_image_only\val_seed_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/B_attr_only/selection_before_test.json,stability raw evaluation,3798,5bbad076a1dc52d5a3a5d873e32c7780a7fd35c2e86f6a76ccc25bd13acc0332,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\B_attr_only\selection_before_test.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/B_attr_only/test_detection_image_metrics.csv,stability raw evaluation,182782,e90d026dde3209b2c67871b7afdbbac2413c944a66810c56fab39410175d363a,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\B_attr_only\test_detection_image_metrics.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/B_attr_only/test_metrics.json,stability raw evaluation,8556,047c9c2f40db8ab55ee8a76f9d68952613f1b3113e97e11f5ca9b547edc946f3,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\B_attr_only\test_metrics.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/B_attr_only/test_seed_predictions.csv,stability raw evaluation,160396,2a354e6e8e3a01f6e89714717042d81f30de980d7c8f94dd4aef2e0ae8a67303,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\B_attr_only\test_seed_predictions.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/B_attr_only/val_detection_threshold_sweep.csv,stability raw evaluation,5325,daffd269fd6fac0f9886edd18b147bb0c449a0696ef1d01c9fd304dcff1daffd,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\B_attr_only\val_detection_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/B_attr_only/val_seed_threshold_sweep.csv,stability raw evaluation,212629,c0ed5a84941626cd545df54dd8223b85c37a9d94d66fed8a5b41433ee36afffe,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\B_attr_only\val_seed_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/C_naive_concat/selection_before_test.json,stability raw evaluation,3817,727463361adf52c7b0c33991b1217af7d3a3a3e5e0df75eee54697dbd1edf78d,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\C_naive_concat\selection_before_test.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/C_naive_concat/test_detection_image_metrics.csv,stability raw evaluation,182721,5dfd868a2e61c03314b17ebd7ff9da17a276fbd3a3d1648da71b7c49ead90468,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\C_naive_concat\test_detection_image_metrics.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/C_naive_concat/test_metrics.json,stability raw evaluation,8600,4f49773ff9d25cfda19738b00544341922dbe7b901f76322cfbbac39ed5f4125,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\C_naive_concat\test_metrics.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/C_naive_concat/test_seed_predictions.csv,stability raw evaluation,144921,50c59510deb901d5c9e10d742613bbde1f8eb20b792e97990d2b20259673c25f,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\C_naive_concat\test_seed_predictions.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/C_naive_concat/val_detection_threshold_sweep.csv,stability raw evaluation,5330,a3ae6105094e7380a6195564608f181caedfe4d11911232fad114f4acd816d38,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\C_naive_concat\val_detection_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/C_naive_concat/val_seed_threshold_sweep.csv,stability raw evaluation,212701,cbc741019e76e531a5caeb326dbefc46b7881c68d99d8a507afad1b4ba0b468b,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\C_naive_concat\val_seed_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/D_gated_fusion/selection_before_test.json,stability raw evaluation,3801,6d6ae3d9a69215ff7cf0a23fe54d3fc59065f280e0da95c9a49dfb5deab96bcc,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\D_gated_fusion\selection_before_test.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/D_gated_fusion/test_detection_image_metrics.csv,stability raw evaluation,182877,bfeb8162280784efc7253ad971d485cacdd987577fb5ffd848e6592b4d753560,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\D_gated_fusion\test_detection_image_metrics.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/D_gated_fusion/test_metrics.json,stability raw evaluation,8565,61caa870cbf779b42631f675a246d111a979cac444a924dac538b6f645443291,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\D_gated_fusion\test_metrics.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/D_gated_fusion/test_seed_predictions.csv,stability raw evaluation,147156,69fecfea9c892c475ae1c5153e63bd314c617bc50d019b577b30d02f672d1129,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\D_gated_fusion\test_seed_predictions.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/D_gated_fusion/val_detection_threshold_sweep.csv,stability raw evaluation,5339,bdb3d6a9b01ce69cc84833c92cd2432ee03bb9319919952c32935a954431afa9,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\D_gated_fusion\val_detection_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260726/D_gated_fusion/val_seed_threshold_sweep.csv,stability raw evaluation,213646,9915b9106c4ff908f17e531e2dd6be85051f6180612306fcda3865d1c5dcec40,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260726\D_gated_fusion\val_seed_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/A_image_only/selection_before_test.json,stability raw evaluation,3795,b1ba4265caabf9ddb0e6f3356e851871476bed069ffa15c549b5854fc10ee803,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\A_image_only\selection_before_test.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/A_image_only/test_detection_image_metrics.csv,stability raw evaluation,183270,db282011f3658cc41a80edbdb98197efc41e40d99f7a206f13dbf5f43566e4ff,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\A_image_only\test_detection_image_metrics.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/A_image_only/test_metrics.json,stability raw evaluation,8554,332889219a8f72d9bf01e7ebde296153256c877ee00d7d829e48c8976995ef69,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\A_image_only\test_metrics.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/A_image_only/test_seed_predictions.csv,stability raw evaluation,142874,e19ea0ca406ee9b95012f41926ea4cc6acdf378a5fbbe20cf902bbe6d42fc4a0,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\A_image_only\test_seed_predictions.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/A_image_only/val_detection_threshold_sweep.csv,stability raw evaluation,5324,f395f19a39445dfe83825b8b8136436a07a5e81d06d5398e913d7067db381c0f,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\A_image_only\val_detection_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/A_image_only/val_seed_threshold_sweep.csv,stability raw evaluation,212039,8ea9e097c27c18c45965163bfe3aff4598063873bf92d79e08d219baf484697d,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\A_image_only\val_seed_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/B_attr_only/selection_before_test.json,stability raw evaluation,3796,136ca07ac81880ea7cce2176067c33ffc478876af39b5914abb970a50118fa25,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\B_attr_only\selection_before_test.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/B_attr_only/test_detection_image_metrics.csv,stability raw evaluation,182991,acef6875d40b5a3b4580fd6a4a8aca23351a663fca9679d4732234ad8d61be45,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\B_attr_only\test_detection_image_metrics.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/B_attr_only/test_metrics.json,stability raw evaluation,8557,1d9db3297615baa87fb603e6caea3c457eba87df9e2a84252790bacefdbb3b41,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\B_attr_only\test_metrics.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/B_attr_only/test_seed_predictions.csv,stability raw evaluation,159957,db239f431a48821ea8bd078fab263e13988fa2b29d70e214efa310002efc1125,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\B_attr_only\test_seed_predictions.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/B_attr_only/val_detection_threshold_sweep.csv,stability raw evaluation,5336,85de632c1a8547948632ba173019604791101477999aa5831e0de60919539c2d,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\B_attr_only\val_detection_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/B_attr_only/val_seed_threshold_sweep.csv,stability raw evaluation,211608,3ffd9de2b678d2aca61c390fc245a57365280fb0e1c98456fe829d93060501e8,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\B_attr_only\val_seed_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/C_naive_concat/selection_before_test.json,stability raw evaluation,3816,ba172273d040c4d6905b33924cad5ba9fb52a119ebc7293e4f9304388ae0a0f9,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\C_naive_concat\selection_before_test.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/C_naive_concat/test_detection_image_metrics.csv,stability raw evaluation,183450,56c09e9c7311aca11073031ddc4b711992ff3e2b6d3c85bd5b4fa6919dd4efea,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\C_naive_concat\test_detection_image_metrics.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/C_naive_concat/test_metrics.json,stability raw evaluation,8598,bb2db58ba2a95eebeecc8353f84b300a1a1dd8509b11cb0b10619f45c44a5204,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\C_naive_concat\test_metrics.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/C_naive_concat/test_seed_predictions.csv,stability raw evaluation,147875,4f0c44fd3fc340dff80c67dab3c6322ef80b02dabf8bfafa0d28c0ecc979f0e5,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\C_naive_concat\test_seed_predictions.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/C_naive_concat/val_detection_threshold_sweep.csv,stability raw evaluation,5309,a5e8a6296d5be2a92689d2d428e132611af70c257051493527dde4b13bbec2d2,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\C_naive_concat\val_detection_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/C_naive_concat/val_seed_threshold_sweep.csv,stability raw evaluation,212973,0e8737f0299c603d760fa468927b095d7957119366bfb53a61e105864d646c4e,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\C_naive_concat\val_seed_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/D_gated_fusion/selection_before_test.json,stability raw evaluation,3818,9f889c22a95504da6e46115f5fe74a9ba1351d1ad91523913b3363614679ebbe,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\D_gated_fusion\selection_before_test.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/D_gated_fusion/test_detection_image_metrics.csv,stability raw evaluation,182548,6d5a82ab3186b8ffbbaf76e3720decfc4ee2d8cf23de26d4ab67caa2006abe3d,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\D_gated_fusion\test_detection_image_metrics.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/D_gated_fusion/test_metrics.json,stability raw evaluation,8596,2fccfbd46b142cc2ededc17f0498a8137ddcb0979aaa887939b8caefc6ed6640,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\D_gated_fusion\test_metrics.json
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/D_gated_fusion/test_seed_predictions.csv,stability raw evaluation,147698,dc4abad2383c7fdead2dbb06b2555959854f604eb2a2fad45d80f32050ee8bb0,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\D_gated_fusion\test_seed_predictions.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/D_gated_fusion/val_detection_threshold_sweep.csv,stability raw evaluation,5327,144cac2c142b805bc47562d63706557d3d7643dcf3aebbff69c0d86749590ce5,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\D_gated_fusion\val_detection_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/test_evaluation/seed_20260727/D_gated_fusion/val_seed_threshold_sweep.csv,stability raw evaluation,213911,4e7b28887add10fffe10e16841d7ec38a7b5e0e24dcd58938d277ed0350e20c7,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\test_evaluation\seed_20260727\D_gated_fusion\val_seed_threshold_sweep.csv
02_mixed_domain_ablation/stability_3seeds/training_status.json,stability protocol/status,16194,a030d7dfb3bd1514e1c84ebb228faeb94fee1e3334c67788ee6a8e283dc06894,D:\CODE\LipidBench\PeakTruthLab\results\paper_final_reviewed_20260725\stability_3seeds_20260729\training_status.json
03_cross_domain/cross_domain_stage1_report.md,cross-domain report,2548,5a364773c804fa632cfa4a8da64a490febcd1770d59150db1483dd323e4c388b,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\cross_domain_stage1_report.md
03_cross_domain/metadata/domain_metadata_audit.csv,cross-domain metadata,5206,d1a63ef83d7955dff1ab1a523c19cef14e50183ed1354e055156514ddaea1fe3,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\metadata\domain_metadata_audit.csv
03_cross_domain/metadata/domain_metadata_audit.md,cross-domain metadata,396,0d4ffee73029181a5fd031210165ff0ecc8056d0f12a5e2a0717fa787a636d70,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\metadata\domain_metadata_audit.md
03_cross_domain/metadata/domain_statistics.csv,cross-domain metadata,12522,6eb094b7615f7372632ed52ad241473b7eab200596ac00dd54dcc5d2da07cab6,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\metadata\domain_statistics.csv
03_cross_domain/metadata/external_domain_candidates.csv,cross-domain metadata,4098,4f06127ea58459d9f5ae0cfb60aaed685e3050f938ceef0688218ca292d04988,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\metadata\external_domain_candidates.csv
03_cross_domain/metadata/source_domain_metadata.csv,cross-domain metadata,19529,0ee650596fed7b491b7aa1bbac80206cbdd383d5bedad824060c285697a7bece,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\metadata\source_domain_metadata.csv
03_cross_domain/seed_1/checkpoints/attribute_preprocessing.json,cross-domain raw results,2649,ec2b85f0401d4b6c657bd357194ec17d4f704f384be7aa87b6d3db72ca87a8ee,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\checkpoints\attribute_preprocessing.json
03_cross_domain/seed_1/checkpoints/history.json,cross-domain raw results,23327,04eaacec244fe71e6117ab97e9f4ec20223d35b570987a7bf6c7c77ef08a7afa,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\checkpoints\history.json
03_cross_domain/seed_1/checkpoints/run_config.json,cross-domain raw results,1285,4c313435fb66e68c7653bbbd5f889a7a589a26ef2d08cb574d76068889fd6254,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\checkpoints\run_config.json
03_cross_domain/seed_1/checkpoints/summary.json,cross-domain raw results,4052,ac18f02db158c07baa5a1cb9a930ada1a33a4a921a2be774dfe6f04c5d722cd0,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\checkpoints\summary.json
03_cross_domain/seed_1/interrupted_attempt_20260811_1318/attribute_preprocessing.json,cross-domain raw results,2649,ec2b85f0401d4b6c657bd357194ec17d4f704f384be7aa87b6d3db72ca87a8ee,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\interrupted_attempt_20260811_1318\attribute_preprocessing.json
03_cross_domain/seed_1/interrupted_attempt_20260811_1318/history.json,cross-domain raw results,3113,fb7bd3fa02888b540d1479dd1d441b4d99e99adde1a31f5733dcd0c2fecd6c92,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\interrupted_attempt_20260811_1318\history.json
03_cross_domain/seed_1/interrupted_attempt_20260811_1318/run_config.json,cross-domain raw results,1285,4c313435fb66e68c7653bbbd5f889a7a589a26ef2d08cb574d76068889fd6254,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\interrupted_attempt_20260811_1318\run_config.json
03_cross_domain/seed_1/metrics/External_A/detection_ap_summary.csv,cross-domain raw results,278,43e2d9bee8e2aad1db8d48fa650ae2703b3b4f77426eb9badb714ae5df99e6da,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_A\detection_ap_summary.csv
03_cross_domain/seed_1/metrics/External_A/detection_image_metrics.csv,cross-domain raw results,66181,39c9a1be328718463e379faed412a38727f86ae67076fae225eb8bb4bfa829de,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_A\detection_image_metrics.csv
03_cross_domain/seed_1/metrics/External_A/detection_subgroups.csv,cross-domain raw results,1621,fb937d81ec2e5925385d8aab9883054a6a97d4738d3ce2dc83a64a4dea5bc4a1,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_A\detection_subgroups.csv
03_cross_domain/seed_1/metrics/External_A/metrics.json,cross-domain raw results,4699,a3e77153249acee01b2cf89efd0201e0c7dd44969ba59d719611d7693d1e0026,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_A\metrics.json
03_cross_domain/seed_1/metrics/External_A/seed_predictions.csv,cross-domain raw results,58125,1c5e9da7145f7b7824999754e9bf04d20b52905d9dd38bcd74df4f294646d85e,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_A\seed_predictions.csv
03_cross_domain/seed_1/metrics/External_A/seed_subgroups.csv,cross-domain raw results,1221,5ffca9011f9f0369b43f0d0575efe14d7f63fadd94660d22b3a02c971704e9ef,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_A\seed_subgroups.csv
03_cross_domain/seed_1/metrics/External_B/detection_ap_summary.csv,cross-domain raw results,286,4b572cfce03d276f147ea9cb83b8b799ddf9ec3e874b0084e545308ba6858a6f,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\seed_1\metrics\External_B\detection_ap_summary.csv
